Bezirk,Ortsteil,Gender,Nationality,Age group,Frequency
Lichtenberg,Fennpfuhl,1,A,00_05,166
Lichtenberg,Fennpfuhl,1,A,05_10,149
Lichtenberg,Fennpfuhl,1,A,10_15,110
Lichtenberg,Fennpfuhl,1,A,15_20,146
Lichtenberg,Fennpfuhl,1,A,20_25,378
Lichtenberg,Fennpfuhl,1,A,25_30,575
Lichtenberg,Fennpfuhl,1,A,30_35,574
Lichtenberg,Fennpfuhl,1,A,35_40,422
Lichtenberg,Fennpfuhl,1,A,40_45,251
Lichtenberg,Fennpfuhl,1,A,45_50,221
Lichtenberg,Fennpfuhl,1,A,50_55,170
Lichtenberg,Fennpfuhl,1,A,55_60,152
Lichtenberg,Fennpfuhl,1,A,60_65,104
Lichtenberg,Fennpfuhl,1,A,65_70,49
Lichtenberg,Fennpfuhl,1,A,70_75,19
Lichtenberg,Fennpfuhl,1,A,80_85,6
Lichtenberg,Fennpfuhl,1,A,85_90,3
Lichtenberg,Fennpfuhl,1,A,90_95,7
Lichtenberg,Fennpfuhl,1,A,95 und älter,3
Lichtenberg,Fennpfuhl,1,D,00_05,619
Lichtenberg,Fennpfuhl,1,D,05_10,555
Lichtenberg,Fennpfuhl,1,D,10_15,491
Lichtenberg,Fennpfuhl,1,D,15_20,430
Lichtenberg,Fennpfuhl,1,D,20_25,621
Lichtenberg,Fennpfuhl,1,D,25_30,757
Lichtenberg,Fennpfuhl,1,D,30_35,1326
Lichtenberg,Fennpfuhl,1,D,35_40,1041
Lichtenberg,Fennpfuhl,1,D,40_45,745
Lichtenberg,Fennpfuhl,1,D,45_50,650
Lichtenberg,Fennpfuhl,1,D,50_55,807
Lichtenberg,Fennpfuhl,1,D,55_60,864
Lichtenberg,Fennpfuhl,1,D,60_65,691
Lichtenberg,Fennpfuhl,1,D,65_70,622
Lichtenberg,Fennpfuhl,1,D,70_75,643
Lichtenberg,Fennpfuhl,1,D,75_80,942
Lichtenberg,Fennpfuhl,1,D,80_85,823
Lichtenberg,Fennpfuhl,1,D,85_90,331
Lichtenberg,Fennpfuhl,1,D,90_95,92
Lichtenberg,Fennpfuhl,1,D,95 und älter,15
Lichtenberg,Fennpfuhl,2,A,00_05,163
Lichtenberg,Fennpfuhl,2,A,05_10,149
Lichtenberg,Fennpfuhl,2,A,10_15,98
Lichtenberg,Fennpfuhl,2,A,15_20,126
Lichtenberg,Fennpfuhl,2,A,20_25,347
Lichtenberg,Fennpfuhl,2,A,25_30,571
Lichtenberg,Fennpfuhl,2,A,30_35,520
Lichtenberg,Fennpfuhl,2,A,35_40,343
Lichtenberg,Fennpfuhl,2,A,40_45,259
Lichtenberg,Fennpfuhl,2,A,45_50,238
Lichtenberg,Fennpfuhl,2,A,50_55,172
Lichtenberg,Fennpfuhl,2,A,55_60,115
Lichtenberg,Fennpfuhl,2,A,60_65,83
Lichtenberg,Fennpfuhl,2,A,65_70,37
Lichtenberg,Fennpfuhl,2,A,70_75,28
Lichtenberg,Fennpfuhl,2,A,75_80,15
Lichtenberg,Fennpfuhl,2,A,80_85,9
Lichtenberg,Fennpfuhl,2,A,85_90,7
Lichtenberg,Fennpfuhl,2,D,00_05,580
Lichtenberg,Fennpfuhl,2,D,05_10,496
Lichtenberg,Fennpfuhl,2,D,10_15,463
Lichtenberg,Fennpfuhl,2,D,15_20,430
Lichtenberg,Fennpfuhl,2,D,20_25,634
Lichtenberg,Fennpfuhl,2,D,25_30,725
Lichtenberg,Fennpfuhl,2,D,30_35,1082
Lichtenberg,Fennpfuhl,2,D,35_40,821
Lichtenberg,Fennpfuhl,2,D,40_45,617
Lichtenberg,Fennpfuhl,2,D,45_50,531
Lichtenberg,Fennpfuhl,2,D,50_55,667
Lichtenberg,Fennpfuhl,2,D,55_60,829
Lichtenberg,Fennpfuhl,2,D,60_65,759
Lichtenberg,Fennpfuhl,2,D,65_70,806
Lichtenberg,Fennpfuhl,2,D,70_75,1121
Lichtenberg,Fennpfuhl,2,D,75_80,1437
Lichtenberg,Fennpfuhl,2,D,80_85,1170
Lichtenberg,Fennpfuhl,2,D,85_90,512
Lichtenberg,Fennpfuhl,2,D,90_95,184
Lichtenberg,Fennpfuhl,2,D,95 und älter,37
Lichtenberg,Rummelsburg,1,A,00_05,130
Lichtenberg,Rummelsburg,1,A,05_10,102
Lichtenberg,Rummelsburg,1,A,10_15,87
Lichtenberg,Rummelsburg,1,A,15_20,83
Lichtenberg,Rummelsburg,1,A,20_25,240
Lichtenberg,Rummelsburg,1,A,25_30,450
Lichtenberg,Rummelsburg,1,A,30_35,491
Lichtenberg,Rummelsburg,1,A,35_40,342
Lichtenberg,Rummelsburg,1,A,40_45,239
Lichtenberg,Rummelsburg,1,A,45_50,178
Lichtenberg,Rummelsburg,1,A,50_55,96
Lichtenberg,Rummelsburg,1,A,55_60,90
Lichtenberg,Rummelsburg,1,A,60_65,48
Lichtenberg,Rummelsburg,1,A,65_70,26
Lichtenberg,Rummelsburg,1,A,70_75,15
Lichtenberg,Rummelsburg,1,A,75_80,9
Lichtenberg,Rummelsburg,1,A,80_85,3
Lichtenberg,Rummelsburg,1,A,85_90,3
Lichtenberg,Rummelsburg,1,D,00_05,784
Lichtenberg,Rummelsburg,1,D,05_10,629
Lichtenberg,Rummelsburg,1,D,10_15,457
Lichtenberg,Rummelsburg,1,D,15_20,358
Lichtenberg,Rummelsburg,1,D,20_25,408
Lichtenberg,Rummelsburg,1,D,25_30,671
Lichtenberg,Rummelsburg,1,D,30_35,1471
Lichtenberg,Rummelsburg,1,D,35_40,1393
Lichtenberg,Rummelsburg,1,D,40_45,1191
Lichtenberg,Rummelsburg,1,D,45_50,771
Lichtenberg,Rummelsburg,1,D,50_55,716
Lichtenberg,Rummelsburg,1,D,55_60,581
Lichtenberg,Rummelsburg,1,D,60_65,391
Lichtenberg,Rummelsburg,1,D,65_70,295
Lichtenberg,Rummelsburg,1,D,70_75,158
Lichtenberg,Rummelsburg,1,D,75_80,156
Lichtenberg,Rummelsburg,1,D,80_85,120
Lichtenberg,Rummelsburg,1,D,85_90,49
Lichtenberg,Rummelsburg,1,D,90_95,20
Lichtenberg,Rummelsburg,1,D,95 und älter,3
Lichtenberg,Rummelsburg,2,A,00_05,129
Lichtenberg,Rummelsburg,2,A,05_10,70
Lichtenberg,Rummelsburg,2,A,10_15,64
Lichtenberg,Rummelsburg,2,A,15_20,92
Lichtenberg,Rummelsburg,2,A,20_25,162
Lichtenberg,Rummelsburg,2,A,25_30,428
Lichtenberg,Rummelsburg,2,A,30_35,442
Lichtenberg,Rummelsburg,2,A,35_40,296
Lichtenberg,Rummelsburg,2,A,40_45,207
Lichtenberg,Rummelsburg,2,A,45_50,110
Lichtenberg,Rummelsburg,2,A,50_55,101
Lichtenberg,Rummelsburg,2,A,55_60,65
Lichtenberg,Rummelsburg,2,A,60_65,42
Lichtenberg,Rummelsburg,2,A,65_70,30
Lichtenberg,Rummelsburg,2,A,70_75,18
Lichtenberg,Rummelsburg,2,A,75_80,6
Lichtenberg,Rummelsburg,2,D,00_05,749
Lichtenberg,Rummelsburg,2,D,05_10,567
Lichtenberg,Rummelsburg,2,D,10_15,401
Lichtenberg,Rummelsburg,2,D,15_20,314
Lichtenberg,Rummelsburg,2,D,20_25,497
Lichtenberg,Rummelsburg,2,D,25_30,871
Lichtenberg,Rummelsburg,2,D,30_35,1568
Lichtenberg,Rummelsburg,2,D,35_40,1364
Lichtenberg,Rummelsburg,2,D,40_45,894
Lichtenberg,Rummelsburg,2,D,45_50,518
Lichtenberg,Rummelsburg,2,D,50_55,544
Lichtenberg,Rummelsburg,2,D,55_60,507
Lichtenberg,Rummelsburg,2,D,60_65,395
Lichtenberg,Rummelsburg,2,D,65_70,259
Lichtenberg,Rummelsburg,2,D,70_75,167
Lichtenberg,Rummelsburg,2,D,75_80,213
Lichtenberg,Rummelsburg,2,D,80_85,182
Lichtenberg,Rummelsburg,2,D,85_90,116
Lichtenberg,Rummelsburg,2,D,90_95,49
Lichtenberg,Rummelsburg,2,D,95 und älter,6
Reinickendorf,Reinickendorf,1,A,00_05,523
Reinickendorf,Reinickendorf,1,A,05_10,500
Reinickendorf,Reinickendorf,1,A,10_15,504
Reinickendorf,Reinickendorf,1,A,15_20,541
Reinickendorf,Reinickendorf,1,A,20_25,1069
Reinickendorf,Reinickendorf,1,A,25_30,1622
Reinickendorf,Reinickendorf,1,A,30_35,1770
Reinickendorf,Reinickendorf,1,A,35_40,1444
Reinickendorf,Reinickendorf,1,A,40_45,1175
Reinickendorf,Reinickendorf,1,A,45_50,1086
Reinickendorf,Reinickendorf,1,A,50_55,938
Reinickendorf,Reinickendorf,1,A,55_60,719
Reinickendorf,Reinickendorf,1,A,60_65,460
Reinickendorf,Reinickendorf,1,A,65_70,271
Reinickendorf,Reinickendorf,1,A,70_75,227
Reinickendorf,Reinickendorf,1,A,75_80,163
Reinickendorf,Reinickendorf,1,A,80_85,80
Reinickendorf,Reinickendorf,1,A,85_90,36
Reinickendorf,Reinickendorf,1,A,90_95,9
Reinickendorf,Reinickendorf,1,D,00_05,1724
Reinickendorf,Reinickendorf,1,D,05_10,1479
Reinickendorf,Reinickendorf,1,D,10_15,1267
Reinickendorf,Reinickendorf,1,D,15_20,1352
Reinickendorf,Reinickendorf,1,D,20_25,1716
Reinickendorf,Reinickendorf,1,D,25_30,2151
Reinickendorf,Reinickendorf,1,D,30_35,2405
Reinickendorf,Reinickendorf,1,D,35_40,1927
Reinickendorf,Reinickendorf,1,D,40_45,1554
Reinickendorf,Reinickendorf,1,D,45_50,1439
Reinickendorf,Reinickendorf,1,D,50_55,2055
Reinickendorf,Reinickendorf,1,D,55_60,2466
Reinickendorf,Reinickendorf,1,D,60_65,1950
Reinickendorf,Reinickendorf,1,D,65_70,1499
Reinickendorf,Reinickendorf,1,D,70_75,1238
Reinickendorf,Reinickendorf,1,D,75_80,1216
Reinickendorf,Reinickendorf,1,D,80_85,1071
Reinickendorf,Reinickendorf,1,D,85_90,456
Reinickendorf,Reinickendorf,1,D,90_95,125
Reinickendorf,Reinickendorf,1,D,95 und älter,24
Reinickendorf,Reinickendorf,2,A,00_05,517
Reinickendorf,Reinickendorf,2,A,05_10,524
Reinickendorf,Reinickendorf,2,A,10_15,445
Reinickendorf,Reinickendorf,2,A,15_20,387
Reinickendorf,Reinickendorf,2,A,20_25,842
Reinickendorf,Reinickendorf,2,A,25_30,1352
Reinickendorf,Reinickendorf,2,A,30_35,1353
Reinickendorf,Reinickendorf,2,A,35_40,1179
Reinickendorf,Reinickendorf,2,A,40_45,959
Reinickendorf,Reinickendorf,2,A,45_50,889
Reinickendorf,Reinickendorf,2,A,50_55,756
Reinickendorf,Reinickendorf,2,A,55_60,595
Reinickendorf,Reinickendorf,2,A,60_65,445
Reinickendorf,Reinickendorf,2,A,65_70,336
Reinickendorf,Reinickendorf,2,A,70_75,327
Reinickendorf,Reinickendorf,2,A,75_80,161
Reinickendorf,Reinickendorf,2,A,80_85,97
Reinickendorf,Reinickendorf,2,A,85_90,40
Reinickendorf,Reinickendorf,2,A,90_95,7
Reinickendorf,Reinickendorf,2,A,95 und älter,6
Reinickendorf,Reinickendorf,2,D,00_05,1642
Reinickendorf,Reinickendorf,2,D,05_10,1359
Reinickendorf,Reinickendorf,2,D,10_15,1239
Reinickendorf,Reinickendorf,2,D,15_20,1235
Reinickendorf,Reinickendorf,2,D,20_25,1909
Reinickendorf,Reinickendorf,2,D,25_30,2183
Reinickendorf,Reinickendorf,2,D,30_35,2218
Reinickendorf,Reinickendorf,2,D,35_40,1733
Reinickendorf,Reinickendorf,2,D,40_45,1409
Reinickendorf,Reinickendorf,2,D,45_50,1399
Reinickendorf,Reinickendorf,2,D,50_55,1958
Reinickendorf,Reinickendorf,2,D,55_60,2391
Reinickendorf,Reinickendorf,2,D,60_65,1970
Reinickendorf,Reinickendorf,2,D,65_70,1684
Reinickendorf,Reinickendorf,2,D,70_75,1483
Reinickendorf,Reinickendorf,2,D,75_80,1643
Reinickendorf,Reinickendorf,2,D,80_85,1658
Reinickendorf,Reinickendorf,2,D,85_90,877
Reinickendorf,Reinickendorf,2,D,90_95,378
Reinickendorf,Reinickendorf,2,D,95 und älter,136
Reinickendorf,Tegel,1,A,00_05,116
Reinickendorf,Tegel,1,A,05_10,95
Reinickendorf,Tegel,1,A,10_15,114
Reinickendorf,Tegel,1,A,15_20,131
Reinickendorf,Tegel,1,A,20_25,198
Reinickendorf,Tegel,1,A,25_30,354
Reinickendorf,Tegel,1,A,30_35,363
Reinickendorf,Tegel,1,A,35_40,321
Reinickendorf,Tegel,1,A,40_45,292
Reinickendorf,Tegel,1,A,45_50,252
Reinickendorf,Tegel,1,A,50_55,245
Reinickendorf,Tegel,1,A,55_60,142
Reinickendorf,Tegel,1,A,60_65,116
Reinickendorf,Tegel,1,A,65_70,78
Reinickendorf,Tegel,1,A,70_75,72
Reinickendorf,Tegel,1,A,75_80,45
Reinickendorf,Tegel,1,A,80_85,43
Reinickendorf,Tegel,1,A,85_90,10
Reinickendorf,Tegel,1,A,90_95,9
Reinickendorf,Tegel,1,D,00_05,693
Reinickendorf,Tegel,1,D,05_10,607
Reinickendorf,Tegel,1,D,10_15,568
Reinickendorf,Tegel,1,D,15_20,585
Reinickendorf,Tegel,1,D,20_25,686
Reinickendorf,Tegel,1,D,25_30,852
Reinickendorf,Tegel,1,D,30_35,1011
Reinickendorf,Tegel,1,D,35_40,929
Reinickendorf,Tegel,1,D,40_45,819
Reinickendorf,Tegel,1,D,45_50,836
Reinickendorf,Tegel,1,D,50_55,1128
Reinickendorf,Tegel,1,D,55_60,1348
Reinickendorf,Tegel,1,D,60_65,1013
Reinickendorf,Tegel,1,D,65_70,870
Reinickendorf,Tegel,1,D,70_75,846
Reinickendorf,Tegel,1,D,75_80,945
Reinickendorf,Tegel,1,D,80_85,675
Reinickendorf,Tegel,1,D,85_90,307
Reinickendorf,Tegel,1,D,90_95,100
Reinickendorf,Tegel,1,D,95 und älter,15
Reinickendorf,Tegel,2,A,00_05,108
Reinickendorf,Tegel,2,A,05_10,103
Reinickendorf,Tegel,2,A,10_15,88
Reinickendorf,Tegel,2,A,15_20,89
Reinickendorf,Tegel,2,A,20_25,188
Reinickendorf,Tegel,2,A,25_30,255
Reinickendorf,Tegel,2,A,30_35,293
Reinickendorf,Tegel,2,A,35_40,236
Reinickendorf,Tegel,2,A,40_45,260
Reinickendorf,Tegel,2,A,45_50,222
Reinickendorf,Tegel,2,A,50_55,178
Reinickendorf,Tegel,2,A,55_60,119
Reinickendorf,Tegel,2,A,60_65,104
Reinickendorf,Tegel,2,A,65_70,114
Reinickendorf,Tegel,2,A,70_75,85
Reinickendorf,Tegel,2,A,75_80,49
Reinickendorf,Tegel,2,A,80_85,37
Reinickendorf,Tegel,2,A,85_90,17
Reinickendorf,Tegel,2,A,90_95,3
Reinickendorf,Tegel,2,A,95 und älter,3
Reinickendorf,Tegel,2,D,00_05,685
Reinickendorf,Tegel,2,D,05_10,586
Reinickendorf,Tegel,2,D,10_15,529
Reinickendorf,Tegel,2,D,15_20,560
Reinickendorf,Tegel,2,D,20_25,751
Reinickendorf,Tegel,2,D,25_30,833
Reinickendorf,Tegel,2,D,30_35,926
Reinickendorf,Tegel,2,D,35_40,862
Reinickendorf,Tegel,2,D,40_45,787
Reinickendorf,Tegel,2,D,45_50,812
Reinickendorf,Tegel,2,D,50_55,1247
Reinickendorf,Tegel,2,D,55_60,1375
Reinickendorf,Tegel,2,D,60_65,1096
Reinickendorf,Tegel,2,D,65_70,1072
Reinickendorf,Tegel,2,D,70_75,1072
Reinickendorf,Tegel,2,D,75_80,1230
Reinickendorf,Tegel,2,D,80_85,1010
Reinickendorf,Tegel,2,D,85_90,564
Reinickendorf,Tegel,2,D,90_95,278
Reinickendorf,Tegel,2,D,95 und älter,109
Reinickendorf,Konradshöhe,1,A,00_05,7
Reinickendorf,Konradshöhe,1,A,05_10,6
Reinickendorf,Konradshöhe,1,A,10_15,6
Reinickendorf,Konradshöhe,1,A,15_20,21
Reinickendorf,Konradshöhe,1,A,20_25,12
Reinickendorf,Konradshöhe,1,A,25_30,12
Reinickendorf,Konradshöhe,1,A,30_35,12
Reinickendorf,Konradshöhe,1,A,35_40,3
Reinickendorf,Konradshöhe,1,A,40_45,23
Reinickendorf,Konradshöhe,1,A,45_50,19
Reinickendorf,Konradshöhe,1,A,50_55,14
Reinickendorf,Konradshöhe,1,A,55_60,16
Reinickendorf,Konradshöhe,1,A,60_65,4
Reinickendorf,Konradshöhe,1,A,70_75,3
Reinickendorf,Konradshöhe,1,A,80_85,4
Reinickendorf,Konradshöhe,1,A,90_95,3
Reinickendorf,Konradshöhe,1,D,00_05,104
Reinickendorf,Konradshöhe,1,D,05_10,127
Reinickendorf,Konradshöhe,1,D,10_15,139
Reinickendorf,Konradshöhe,1,D,15_20,144
Reinickendorf,Konradshöhe,1,D,20_25,107
Reinickendorf,Konradshöhe,1,D,25_30,73
Reinickendorf,Konradshöhe,1,D,30_35,83
Reinickendorf,Konradshöhe,1,D,35_40,114
Reinickendorf,Konradshöhe,1,D,40_45,120
Reinickendorf,Konradshöhe,1,D,45_50,146
Reinickendorf,Konradshöhe,1,D,50_55,237
Reinickendorf,Konradshöhe,1,D,55_60,263
Reinickendorf,Konradshöhe,1,D,60_65,220
Reinickendorf,Konradshöhe,1,D,65_70,199
Reinickendorf,Konradshöhe,1,D,70_75,207
Reinickendorf,Konradshöhe,1,D,75_80,204
Reinickendorf,Konradshöhe,1,D,80_85,172
Reinickendorf,Konradshöhe,1,D,85_90,53
Reinickendorf,Konradshöhe,1,D,90_95,24
Reinickendorf,Konradshöhe,2,A,00_05,3
Reinickendorf,Konradshöhe,2,A,05_10,3
Reinickendorf,Konradshöhe,2,A,10_15,9
Reinickendorf,Konradshöhe,2,A,15_20,6
Reinickendorf,Konradshöhe,2,A,20_25,12
Reinickendorf,Konradshöhe,2,A,25_30,10
Reinickendorf,Konradshöhe,2,A,30_35,25
Reinickendorf,Konradshöhe,2,A,35_40,9
Reinickendorf,Konradshöhe,2,A,40_45,19
Reinickendorf,Konradshöhe,2,A,45_50,15
Reinickendorf,Konradshöhe,2,A,50_55,27
Reinickendorf,Konradshöhe,2,A,55_60,6
Reinickendorf,Konradshöhe,2,A,60_65,12
Reinickendorf,Konradshöhe,2,A,65_70,12
Reinickendorf,Konradshöhe,2,A,70_75,4
Reinickendorf,Konradshöhe,2,A,75_80,7
Reinickendorf,Konradshöhe,2,A,80_85,4
Reinickendorf,Konradshöhe,2,A,85_90,3
Reinickendorf,Konradshöhe,2,D,00_05,104
Reinickendorf,Konradshöhe,2,D,05_10,126
Reinickendorf,Konradshöhe,2,D,10_15,140
Reinickendorf,Konradshöhe,2,D,15_20,143
Reinickendorf,Konradshöhe,2,D,20_25,97
Reinickendorf,Konradshöhe,2,D,25_30,68
Reinickendorf,Konradshöhe,2,D,30_35,87
Reinickendorf,Konradshöhe,2,D,35_40,113
Reinickendorf,Konradshöhe,2,D,40_45,161
Reinickendorf,Konradshöhe,2,D,45_50,150
Reinickendorf,Konradshöhe,2,D,50_55,254
Reinickendorf,Konradshöhe,2,D,55_60,280
Reinickendorf,Konradshöhe,2,D,60_65,220
Reinickendorf,Konradshöhe,2,D,65_70,207
Reinickendorf,Konradshöhe,2,D,70_75,223
Reinickendorf,Konradshöhe,2,D,75_80,272
Reinickendorf,Konradshöhe,2,D,80_85,177
Reinickendorf,Konradshöhe,2,D,85_90,71
Reinickendorf,Konradshöhe,2,D,90_95,21
Reinickendorf,Konradshöhe,2,D,95 und älter,10
Reinickendorf,Heiligensee,1,A,00_05,7
Reinickendorf,Heiligensee,1,A,05_10,16
Reinickendorf,Heiligensee,1,A,10_15,16
Reinickendorf,Heiligensee,1,A,15_20,28
Reinickendorf,Heiligensee,1,A,20_25,42
Reinickendorf,Heiligensee,1,A,25_30,49
Reinickendorf,Heiligensee,1,A,30_35,41
Reinickendorf,Heiligensee,1,A,35_40,41
Reinickendorf,Heiligensee,1,A,40_45,44
Reinickendorf,Heiligensee,1,A,45_50,38
Reinickendorf,Heiligensee,1,A,50_55,50
Reinickendorf,Heiligensee,1,A,55_60,32
Reinickendorf,Heiligensee,1,A,60_65,16
Reinickendorf,Heiligensee,1,A,65_70,30
Reinickendorf,Heiligensee,1,A,70_75,15
Reinickendorf,Heiligensee,1,A,75_80,15
Reinickendorf,Heiligensee,1,A,80_85,11
Reinickendorf,Heiligensee,1,A,85_90,3
Reinickendorf,Heiligensee,1,A,90_95,3
Reinickendorf,Heiligensee,1,D,00_05,388
Reinickendorf,Heiligensee,1,D,05_10,438
Reinickendorf,Heiligensee,1,D,10_15,426
Reinickendorf,Heiligensee,1,D,15_20,431
Reinickendorf,Heiligensee,1,D,20_25,340
Reinickendorf,Heiligensee,1,D,25_30,230
Reinickendorf,Heiligensee,1,D,30_35,328
Reinickendorf,Heiligensee,1,D,35_40,383
Reinickendorf,Heiligensee,1,D,40_45,425
Reinickendorf,Heiligensee,1,D,45_50,433
Reinickendorf,Heiligensee,1,D,50_55,706
Reinickendorf,Heiligensee,1,D,55_60,804
Reinickendorf,Heiligensee,1,D,60_65,695
Reinickendorf,Heiligensee,1,D,65_70,585
Reinickendorf,Heiligensee,1,D,70_75,546
Reinickendorf,Heiligensee,1,D,75_80,603
Reinickendorf,Heiligensee,1,D,80_85,441
Reinickendorf,Heiligensee,1,D,85_90,151
Reinickendorf,Heiligensee,1,D,90_95,43
Reinickendorf,Heiligensee,2,A,00_05,15
Reinickendorf,Heiligensee,2,A,05_10,12
Reinickendorf,Heiligensee,2,A,10_15,16
Reinickendorf,Heiligensee,2,A,15_20,23
Reinickendorf,Heiligensee,2,A,20_25,29
Reinickendorf,Heiligensee,2,A,25_30,41
Reinickendorf,Heiligensee,2,A,30_35,39
Reinickendorf,Heiligensee,2,A,35_40,52
Reinickendorf,Heiligensee,2,A,40_45,52
Reinickendorf,Heiligensee,2,A,45_50,46
Reinickendorf,Heiligensee,2,A,50_55,43
Reinickendorf,Heiligensee,2,A,55_60,36
Reinickendorf,Heiligensee,2,A,60_65,19
Reinickendorf,Heiligensee,2,A,65_70,39
Reinickendorf,Heiligensee,2,A,70_75,22
Reinickendorf,Heiligensee,2,A,75_80,12
Reinickendorf,Heiligensee,2,A,80_85,12
Reinickendorf,Heiligensee,2,A,85_90,3
Reinickendorf,Heiligensee,2,D,00_05,353
Reinickendorf,Heiligensee,2,D,05_10,397
Reinickendorf,Heiligensee,2,D,10_15,382
Reinickendorf,Heiligensee,2,D,15_20,360
Reinickendorf,Heiligensee,2,D,20_25,288
Reinickendorf,Heiligensee,2,D,25_30,188
Reinickendorf,Heiligensee,2,D,30_35,367
Reinickendorf,Heiligensee,2,D,35_40,449
Reinickendorf,Heiligensee,2,D,40_45,412
Reinickendorf,Heiligensee,2,D,45_50,484
Reinickendorf,Heiligensee,2,D,50_55,717
Reinickendorf,Heiligensee,2,D,55_60,870
Reinickendorf,Heiligensee,2,D,60_65,722
Reinickendorf,Heiligensee,2,D,65_70,698
Reinickendorf,Heiligensee,2,D,70_75,612
Reinickendorf,Heiligensee,2,D,75_80,600
Reinickendorf,Heiligensee,2,D,80_85,498
Reinickendorf,Heiligensee,2,D,85_90,200
Reinickendorf,Heiligensee,2,D,90_95,80
Reinickendorf,Heiligensee,2,D,95 und älter,18
Reinickendorf,Frohnau,1,A,00_05,20
Reinickendorf,Frohnau,1,A,05_10,13
Reinickendorf,Frohnau,1,A,10_15,19
Reinickendorf,Frohnau,1,A,15_20,15
Reinickendorf,Frohnau,1,A,20_25,18
Reinickendorf,Frohnau,1,A,25_30,40
Reinickendorf,Frohnau,1,A,30_35,38
Reinickendorf,Frohnau,1,A,35_40,31
Reinickendorf,Frohnau,1,A,40_45,35
Reinickendorf,Frohnau,1,A,45_50,30
Reinickendorf,Frohnau,1,A,50_55,38
Reinickendorf,Frohnau,1,A,55_60,37
Reinickendorf,Frohnau,1,A,60_65,27
Reinickendorf,Frohnau,1,A,65_70,22
Reinickendorf,Frohnau,1,A,70_75,13
Reinickendorf,Frohnau,1,A,75_80,15
Reinickendorf,Frohnau,1,A,80_85,6
Reinickendorf,Frohnau,1,D,00_05,328
Reinickendorf,Frohnau,1,D,05_10,406
Reinickendorf,Frohnau,1,D,10_15,464
Reinickendorf,Frohnau,1,D,15_20,423
Reinickendorf,Frohnau,1,D,20_25,327
Reinickendorf,Frohnau,1,D,25_30,186
Reinickendorf,Frohnau,1,D,30_35,195
Reinickendorf,Frohnau,1,D,35_40,271
Reinickendorf,Frohnau,1,D,40_45,377
Reinickendorf,Frohnau,1,D,45_50,441
Reinickendorf,Frohnau,1,D,50_55,615
Reinickendorf,Frohnau,1,D,55_60,684
Reinickendorf,Frohnau,1,D,60_65,549
Reinickendorf,Frohnau,1,D,65_70,468
Reinickendorf,Frohnau,1,D,70_75,509
Reinickendorf,Frohnau,1,D,75_80,613
Reinickendorf,Frohnau,1,D,80_85,474
Reinickendorf,Frohnau,1,D,85_90,192
Reinickendorf,Frohnau,1,D,90_95,66
Reinickendorf,Frohnau,1,D,95 und älter,13
Reinickendorf,Frohnau,2,A,00_05,6
Reinickendorf,Frohnau,2,A,05_10,13
Reinickendorf,Frohnau,2,A,10_15,18
Reinickendorf,Frohnau,2,A,15_20,20
Reinickendorf,Frohnau,2,A,20_25,34
Reinickendorf,Frohnau,2,A,25_30,29
Reinickendorf,Frohnau,2,A,30_35,36
Reinickendorf,Frohnau,2,A,35_40,50
Reinickendorf,Frohnau,2,A,40_45,46
Reinickendorf,Frohnau,2,A,45_50,55
Reinickendorf,Frohnau,2,A,50_55,34
Reinickendorf,Frohnau,2,A,55_60,47
Reinickendorf,Frohnau,2,A,60_65,25
Reinickendorf,Frohnau,2,A,65_70,25
Reinickendorf,Frohnau,2,A,70_75,28
Reinickendorf,Frohnau,2,A,75_80,32
Reinickendorf,Frohnau,2,A,80_85,3
Reinickendorf,Frohnau,2,A,90_95,4
Reinickendorf,Frohnau,2,A,95 und älter,3
Reinickendorf,Frohnau,2,D,00_05,305
Reinickendorf,Frohnau,2,D,05_10,398
Reinickendorf,Frohnau,2,D,10_15,397
Reinickendorf,Frohnau,2,D,15_20,400
Reinickendorf,Frohnau,2,D,20_25,265
Reinickendorf,Frohnau,2,D,25_30,158
Reinickendorf,Frohnau,2,D,30_35,222
Reinickendorf,Frohnau,2,D,35_40,365
Reinickendorf,Frohnau,2,D,40_45,420
Reinickendorf,Frohnau,2,D,45_50,508
Reinickendorf,Frohnau,2,D,50_55,714
Reinickendorf,Frohnau,2,D,55_60,691
Reinickendorf,Frohnau,2,D,60_65,573
Reinickendorf,Frohnau,2,D,65_70,538
Reinickendorf,Frohnau,2,D,70_75,574
Reinickendorf,Frohnau,2,D,75_80,671
Reinickendorf,Frohnau,2,D,80_85,542
Reinickendorf,Frohnau,2,D,85_90,258
Reinickendorf,Frohnau,2,D,90_95,114
Reinickendorf,Frohnau,2,D,95 und älter,50
Reinickendorf,Hermsdorf,1,A,00_05,23
Reinickendorf,Hermsdorf,1,A,05_10,28
Reinickendorf,Hermsdorf,1,A,10_15,29
Reinickendorf,Hermsdorf,1,A,15_20,24
Reinickendorf,Hermsdorf,1,A,20_25,34
Reinickendorf,Hermsdorf,1,A,25_30,52
Reinickendorf,Hermsdorf,1,A,30_35,83
Reinickendorf,Hermsdorf,1,A,35_40,52
Reinickendorf,Hermsdorf,1,A,40_45,39
Reinickendorf,Hermsdorf,1,A,45_50,49
Reinickendorf,Hermsdorf,1,A,50_55,58
Reinickendorf,Hermsdorf,1,A,55_60,55
Reinickendorf,Hermsdorf,1,A,60_65,22
Reinickendorf,Hermsdorf,1,A,65_70,24
